pc1,pc2,pc3,cluster,cluster_name,track_name,release_year,popularity,danceability,energy
-1.4118771174010682,-0.1569869306689529,-2.4910489683226666,0,Energetic and Danceable,Vogue - Strike-A-Pose Dub,1990,22,0.721,0.549
-1.452485240442853,-0.4417298235564805,0.9006467738840841,2,Bold and Uplifting,Back in Business,1990,27,0.559,0.622
1.0423156915998617,-0.07197533604790231,0.08316439307739543,3,Smooth and Sophisticated,Now I'm Following You (Pt. 2),1990,25,0.686,0.817
-2.5567246515274644,2.4817087939471754,-0.42832532864226774,2,Bold and Uplifting,Cry Baby,1990,26,0.836,0.144
-1.9320056371059935,0.6578901188799294,0.4493140607524503,2,Bold and Uplifting,More,1990,27,0.632,0.356
-5.612916249285256,0.9441264729083843,0.3232863479798096,2,Bold and Uplifting,What Can You Lose,1990,26,0.427,0.127
0.44286270511450365,0.17325924705027548,-1.138699841277706,1,Acoustic and Mellow,Express Yourself - Shep's 'Spressin Himself Re-Remix,1990,20,0.76,0.714
-0.8869868187164438,-1.062077039616643,-1.733988221888857,0,Energetic and Danceable,Vogue - Bette Davis Dub,1990,23,0.667,0.706
-0.061604108674471206,0.725832548451451,-2.004051235206224,1,Acoustic and Mellow,Justify My Love - Hip Hop Mix,1990,19,0.855,0.519
0.842910652952595,-0.10166852115366601,0.8716758831729419,3,Smooth and Sophisticated,Hanky Panky - Bare Bones Single Mix,1990,19,0.638,0.844
1.3288489957544538,0.14051384089083002,0.3863849929108932,3,Smooth and Sophisticated,"Hanky Panky - Bare Bottom 12"" Mix",1990,17,0.672,0.837
-0.07796444125007848,0.2858897923810966,-1.757174124425387,1,Acoustic and Mellow,Justify My Love - Orbit Edit,1990,20,0.787,0.619
-2.8750357068516172,-0.7742628098193655,1.0270067261972722,2,Bold and Uplifting,Something to Remember,1990,28,0.545,0.382
-0.07130308294564137,0.057419055512247665,0.24559146201926116,1,Acoustic and Mellow,Justify My Love - The Beast Within Mix,1990,23,0.694,0.85
0.3771751268484121,1.3957564196391914,-0.8600495267726083,1,Acoustic and Mellow,Lucky Star - US ReMix Version,1990,41,0.786,0.528
0.6156480182095367,0.010774182951816234,-0.8472068607973031,1,Acoustic and Mellow,Fever,1992,39,0.778,0.727
0.5383783031587102,0.4075675597603699,0.006822287647654066,1,Acoustic and Mellow,Waiting,1992,33,0.745,0.622
-0.6697962326237703,-0.24753932735515904,-0.9569603414485222,0,Energetic and Danceable,Bad Girl,1992,39,0.645,0.484
0.7812040308106987,-0.27730772264070475,-1.0327974515856782,0,Energetic and Danceable,Thief of Hearts,1992,32,0.809,0.655
0.6326387068540553,0.35123478398301977,-0.35526682981905056,1,Acoustic and Mellow,Where Life Begins,1992,35,0.687,0.716
0.20569388983277956,-0.3552643551778529,-1.1795351584301974,0,Energetic and Danceable,Bye Bye Baby,1992,34,0.757,0.612
0.5102183188339711,-0.5045998293776053,-0.6493026667697143,0,Energetic and Danceable,Words,1992,30,0.712,0.708
-0.47949588935598936,-1.5264165048691978,-0.7191682856007188,0,Energetic and Danceable,Why's It so Hard,1992,30,0.612,0.617
-1.8131636879240447,-2.0090543632148865,-0.8738804013075797,0,Energetic and Danceable,In This Life,1992,29,0.493,0.449
